company_id,Company_Name,Founded,Type_of_ownership,Size_employee,Industry_id
3302,"ACTS, Inc.",1971,Nonprofit Organization,10000,1
3303,Rotoplas USA,1978,Company - Private,5000,14
3304,North Central Texas Council of Governments,1966,Nonprofit Organization,500,59
3305,Tenaska,1987,Company - Private,1000,31
3306,Company Confidenital,2006,Company - Private,200,12
3307,FHLB of Dallas,1932,Company - Private,500,10
3308,JPS Health Network,1877,Nonprofit Organization,10000,2
3309,Ace Cash Express,1968,Company - Private,5000,9
3310,Populus Financial Group,-1,Company - Private,5000,9
3311,Upstart,2012,Company - Private,500,9
3312,Battelle,1929,Nonprofit Organization,10000,5
3313,The Ohio State University Wexner Medical Center,1916,Hospital,10000,2
3314,Seamless AI,2015,Company - Private,50,11
3315,Olive,2012,Company - Private,500,24
3316,Dash Technologies Inc,-1,Unknown,50,14
3317,CAS,1907,Subsidiary or Business Segment,5000,24
3318,DSW,1969,Company - Public,10000,47
3319,Scotts Miracle-Gro,1868,Company - Public,10000,35
3320,Immuta,2015,Company - Private,200,11
3321,The Ohio State University,1870,College / University,10000,23
3322,Emerald Resource Group,1997,Company - Private,50,12
3323,Path Robotics,2016,Unknown,50,36
3324,Data Systems Integration Group Inc,-1,Company - Private,50,18
3325,Natural Resources Conservation Service,1935,Government,10000,16
3326,DHL,1969,Company - Private,10000,60
3327,ASK Chemicals,-1,Company - Private,5000,19
3328,Abercrombie and Fitch Co.,1892,Company - Public,10000,47
3329,Hikma Pharmaceuticals USA Inc.,1978,Company - Public,10000,29
3330,Tephra Inc.,-1,Company - Private,50,18
3331,"UNICON International, Inc",-1,Company - Private,50,14
3332,UES,1973,Company - Private,500,5
3333,STATE OF OHIO,1803,Government,10000,74
3334,L Brands,1963,Company - Public,10000,47
3335,Franklin University,-1,College / University,500,23
3336,DATAECONOMY,2018,Company - Public,50,14
